Datetime,Total Energy 
02/21/2023 05:45:00,0.2003
02/21/2023 06:00:00,0.207
02/21/2023 06:15:00,0.1972
02/21/2023 06:30:00,0.2034
02/21/2023 06:45:00,0.2051
02/21/2023 07:00:00,0.2046
02/21/2023 07:15:00,0.2031
02/21/2023 07:30:00,0.2038
02/21/2023 07:45:00,0.2047
02/21/2023 08:00:00,0.206
02/21/2023 08:15:00,0.2031
02/21/2023 08:30:00,0.2083
02/21/2023 08:45:00,0.2071
02/21/2023 09:00:00,0.2083
02/21/2023 09:15:00,0.2049
02/21/2023 09:30:00,0.2035
02/21/2023 09:45:00,0.2046
02/21/2023 10:00:00,0.2032
02/21/2023 10:15:00,0.2054
02/21/2023 10:30:00,0.2033
02/21/2023 10:45:00,0.2044
02/21/2023 11:00:00,0.2083
02/21/2023 11:15:00,0.7314
02/21/2023 11:30:00,0.5315
02/21/2023 11:45:00,0.222
02/21/2023 12:00:00,0.9493
02/21/2023 12:15:00,1.1207
02/21/2023 12:30:00,0.2336
02/21/2023 12:45:00,0.2066
02/21/2023 13:00:00,0.2049
02/21/2023 13:15:00,0.2404
02/21/2023 13:30:00,1.183
02/21/2023 13:45:00,1.7029
02/21/2023 14:00:00,1.6732
02/21/2023 14:15:00,1.6805
02/21/2023 14:30:00,1.6981
02/21/2023 14:45:00,0.6724
02/21/2023 15:00:00,0.2761
02/21/2023 15:15:00,0.7188
02/21/2023 15:30:00,0.2846
02/21/2023 15:45:00,0.281
02/21/2023 16:00:00,0.2861
02/21/2023 16:15:00,0.2788
02/21/2023 16:30:00,0.2567
02/21/2023 16:45:00,0.2332
02/21/2023 17:00:00,0.2344
02/21/2023 17:15:00,0.2312
02/21/2023 17:30:00,0.2531
02/21/2023 17:45:00,0.2648
02/21/2023 18:00:00,0.2449
02/21/2023 18:15:00,0.2559
02/21/2023 18:30:00,0.2569
02/21/2023 18:45:00,0.2539
02/21/2023 19:00:00,0.2439
02/21/2023 19:15:00,0.2077
02/21/2023 19:30:00,0.2073
02/21/2023 19:45:00,0.2083
02/21/2023 20:00:00,0.2072
02/21/2023 20:15:00,0.2091
02/21/2023 20:30:00,0.2082
02/21/2023 20:45:00,0.2091
02/21/2023 21:00:00,0.2098
02/21/2023 21:15:00,0.2115
02/21/2023 21:30:00,0.2114
02/21/2023 21:45:00,0.2108
02/21/2023 22:00:00,0.2061
02/21/2023 22:15:00,0.2072
02/21/2023 22:30:00,0.2072
02/21/2023 22:45:00,0.2024
02/21/2023 23:00:00,0.2054
02/21/2023 23:15:00,0.2017
02/21/2023 23:30:00,0.2005
02/21/2023 23:45:00,0.2067
02/22/2023 00:00:00,0.2009
02/22/2023 00:15:00,0.2078
02/22/2023 00:30:00,0.2063
02/22/2023 00:45:00,0.2085
02/22/2023 01:00:00,0.1998
02/22/2023 01:15:00,0.2089
02/22/2023 01:30:00,0.2069
02/22/2023 01:45:00,0.1983
02/22/2023 02:00:00,0.2048
02/22/2023 02:15:00,0.2072
02/22/2023 02:30:00,0.2075
02/22/2023 02:45:00,0.205
02/22/2023 03:00:00,0.2072
02/22/2023 03:15:00,0.2021
02/22/2023 03:30:00,0.2072
02/22/2023 03:45:00,0.1982
02/22/2023 04:00:00,0.2084
02/22/2023 04:15:00,0.2081
02/22/2023 04:30:00,0.2095
02/22/2023 04:45:00,0.2099
02/22/2023 05:00:00,0.2101
02/22/2023 05:15:00,0.2068
02/22/2023 05:30:00,0.2093
02/22/2023 05:45:00,0.2047
02/22/2023 06:00:00,0.2076
02/22/2023 06:15:00,0.2023
02/22/2023 06:30:00,0.2051
02/22/2023 06:45:00,0.2041
02/22/2023 07:00:00,0.2062
02/22/2023 07:15:00,0.1994
02/22/2023 07:30:00,0.2002
02/22/2023 07:45:00,0.2049
02/22/2023 08:00:00,0.2047
02/22/2023 08:15:00,0.2047
02/22/2023 08:30:00,0.2092
02/22/2023 08:45:00,0.2075
02/22/2023 09:00:00,0.2105
02/22/2023 09:15:00,0.207
02/22/2023 09:30:00,0.2048
02/22/2023 09:45:00,0.1999
02/22/2023 10:00:00,0.2084
02/22/2023 10:15:00,0.205
02/22/2023 10:30:00,0.208
02/22/2023 10:45:00,0.2074
02/22/2023 11:00:00,0.2075
02/22/2023 11:15:00,0.2077
02/22/2023 11:30:00,0.2047
02/22/2023 11:45:00,0.2046
02/22/2023 12:00:00,0.2057
02/22/2023 12:15:00,0.2109
02/22/2023 12:30:00,0.2075
02/22/2023 12:45:00,0.2063
02/22/2023 13:00:00,0.2062
02/22/2023 13:15:00,0.2069
02/22/2023 13:30:00,0.2071
02/22/2023 13:45:00,0.2273
02/22/2023 14:00:00,1.6586
02/22/2023 14:15:00,1.6926
02/22/2023 14:30:00,1.6591
02/22/2023 14:45:00,1.6488
02/22/2023 15:00:00,1.6435
02/22/2023 15:15:00,1.1394
02/22/2023 15:30:00,0.7538
02/22/2023 15:45:00,0.2292
02/22/2023 16:00:00,0.2386
02/22/2023 16:15:00,0.2466
02/22/2023 16:30:00,0.2404
02/22/2023 16:45:00,0.2239
02/22/2023 17:00:00,0.2208
02/22/2023 17:15:00,0.2188
02/22/2023 17:30:00,0.2129
02/22/2023 17:45:00,0.2152
02/22/2023 18:00:00,0.2646
02/22/2023 18:15:00,0.2016
02/22/2023 18:30:00,0.2073
02/22/2023 18:45:00,0.1996
02/22/2023 19:00:00,0.2095
02/22/2023 19:15:00,0.2107
02/22/2023 19:30:00,0.2067
02/22/2023 19:45:00,0.211
02/22/2023 20:00:00,0.2115
02/22/2023 20:15:00,0.2111
02/22/2023 20:30:00,0.2068
02/22/2023 20:45:00,0.2024
02/22/2023 21:00:00,0.2023
02/22/2023 21:15:00,0.2065
02/22/2023 21:30:00,0.2058
02/22/2023 21:45:00,0.2098
02/22/2023 22:00:00,0.2069
02/22/2023 22:15:00,0.2055
02/22/2023 22:30:00,0.2093
02/22/2023 22:45:00,0.2095
02/22/2023 23:00:00,0.2107
02/22/2023 23:15:00,0.2043
02/22/2023 23:30:00,0.1964
02/22/2023 23:45:00,0.2069
02/23/2023 00:00:00,0.2073
02/23/2023 00:15:00,0.1926
02/23/2023 00:30:00,0.2078
02/23/2023 00:45:00,0.2059
02/23/2023 01:00:00,0.2051
02/23/2023 01:15:00,0.2026
02/23/2023 01:30:00,0.1952
02/23/2023 01:45:00,0.2085
02/23/2023 02:00:00,0.2022
02/23/2023 02:15:00,0.2091
02/23/2023 02:30:00,0.2061
02/23/2023 02:45:00,0.2092
02/23/2023 03:00:00,0.203
02/23/2023 03:15:00,0.2135
02/23/2023 03:30:00,0.21
02/23/2023 03:45:00,0.2002
02/23/2023 04:00:00,0.2114
02/23/2023 04:15:00,0.2041
02/23/2023 04:30:00,0.2107
02/23/2023 04:45:00,0.2099
02/23/2023 05:00:00,0.2099
02/23/2023 05:15:00,0.2099
02/23/2023 05:30:00,0.21
02/23/2023 05:45:00,0.2043
02/23/2023 06:00:00,0.2102
02/23/2023 06:15:00,0.2044
02/23/2023 06:30:00,0.2035
02/23/2023 06:45:00,0.2052
02/23/2023 07:00:00,0.2098
02/23/2023 07:15:00,0.2077
02/23/2023 07:30:00,0.207
02/23/2023 07:45:00,0.2075
02/23/2023 08:00:00,0.203
02/23/2023 08:15:00,0.2073
02/23/2023 08:30:00,0.2035
02/23/2023 08:45:00,0.2109
02/23/2023 09:00:00,0.2112
02/23/2023 09:15:00,0.1777
02/23/2023 09:30:00,0.0741
02/23/2023 09:45:00,0.0741
02/23/2023 10:00:00,0.2445
02/23/2023 10:15:00,0.208
02/23/2023 10:30:00,0.2117
02/23/2023 10:45:00,0.2092
02/23/2023 11:00:00,0.2086
02/23/2023 11:15:00,0.2136
02/23/2023 11:30:00,0.2135
02/23/2023 11:45:00,0.2094
02/23/2023 12:00:00,0.2152
02/23/2023 12:15:00,0.2084
02/23/2023 12:30:00,0.2056
02/23/2023 12:45:00,0.1978
02/23/2023 13:00:00,0.2171
02/23/2023 13:15:00,0.2016
02/23/2023 13:30:00,0.2184
02/23/2023 13:45:00,0.2048
02/23/2023 14:00:00,0.2216
02/23/2023 14:15:00,0.2055
02/23/2023 14:30:00,0.2124
02/23/2023 14:45:00,0.2044
02/23/2023 15:00:00,0.2103
02/23/2023 15:15:00,0.2041
02/23/2023 15:30:00,0.2154
02/23/2023 15:45:00,0.2074
02/23/2023 16:00:00,0.2097
02/23/2023 16:15:00,0.2064
02/23/2023 16:30:00,0.2033
02/23/2023 16:45:00,0.2615
02/23/2023 17:00:00,0.2554
02/23/2023 17:15:00,0.2482
02/23/2023 17:30:00,0.2187
02/23/2023 17:45:00,0.2028
02/23/2023 18:00:00,0.2085
02/23/2023 18:15:00,0.2081
02/23/2023 18:30:00,0.2097
02/23/2023 18:45:00,0.2089
02/23/2023 19:00:00,0.2084
02/23/2023 19:15:00,0.2051
02/23/2023 19:30:00,0.2073
02/23/2023 19:45:00,0.2097
02/23/2023 20:00:00,0.2122
02/23/2023 20:15:00,0.2064
02/23/2023 20:30:00,0.2126
02/23/2023 20:45:00,0.2109
02/23/2023 21:00:00,0.1979
02/23/2023 21:15:00,0.2077
02/23/2023 21:30:00,0.1977
02/23/2023 21:45:00,0.2081
02/23/2023 22:00:00,0.2052
02/23/2023 22:15:00,0.208
02/23/2023 22:30:00,0.2059
02/23/2023 22:45:00,0.2077
02/23/2023 23:00:00,0.2039
02/23/2023 23:15:00,0.2054
02/23/2023 23:30:00,0.2035
02/23/2023 23:45:00,0.1817
02/24/2023 00:00:00,0.2052
02/24/2023 00:15:00,0.2035
02/24/2023 00:30:00,0.2009
02/24/2023 00:45:00,0.2064
02/24/2023 01:00:00,0.2051
02/24/2023 01:15:00,0.2042
02/24/2023 01:30:00,0.2063
02/24/2023 01:45:00,0.2075
02/24/2023 02:00:00,0.1965
02/24/2023 02:15:00,0.2017
02/24/2023 02:30:00,0.2028
02/24/2023 02:45:00,0.1966
02/24/2023 03:00:00,0.2069
02/24/2023 03:15:00,0.196
02/24/2023 03:30:00,0.1939
02/24/2023 03:45:00,0.2076
02/24/2023 04:00:00,0.1993
02/24/2023 04:15:00,0.1961
02/24/2023 04:30:00,0.2081
02/24/2023 04:45:00,0.2031
02/24/2023 05:00:00,0.2077
02/24/2023 05:15:00,0.2007
02/24/2023 05:30:00,0.2038
02/24/2023 05:45:00,0.2055
02/24/2023 06:00:00,0.1926
02/24/2023 06:15:00,0.2035
02/24/2023 06:30:00,0.2017
02/24/2023 06:45:00,0.2071
02/24/2023 07:00:00,0.1978
02/24/2023 07:15:00,0.1972
02/24/2023 07:30:00,0.2041
02/24/2023 07:45:00,0.2057
02/24/2023 08:00:00,0.2036
02/24/2023 08:15:00,0.1991
02/24/2023 08:30:00,0.2049
02/24/2023 08:45:00,0.202
02/24/2023 09:00:00,0.2046
02/24/2023 09:15:00,0.2009
02/24/2023 09:30:00,0.2045
02/24/2023 09:45:00,0.2045
02/24/2023 10:00:00,0.1885
02/24/2023 10:15:00,0.2056
02/24/2023 10:30:00,0.2027
02/24/2023 10:45:00,0.2056
02/24/2023 11:00:00,0.2018
02/24/2023 11:15:00,0.2036
02/24/2023 11:30:00,0.204
02/24/2023 11:45:00,0.204
02/24/2023 12:00:00,0.202
02/24/2023 12:15:00,0.204
02/24/2023 12:30:00,0.2025
02/24/2023 12:45:00,0.1975
02/24/2023 13:00:00,0.2056
02/24/2023 13:15:00,0.2015
02/24/2023 13:30:00,0.1871
02/24/2023 13:45:00,0.248
02/24/2023 14:00:00,1.634
02/24/2023 14:15:00,1.4402
02/24/2023 14:30:00,0.266
02/24/2023 14:45:00,1.3976
02/24/2023 15:00:00,1.7571
02/24/2023 15:15:00,1.7069
02/24/2023 15:30:00,1.676
02/24/2023 15:45:00,1.6453
02/24/2023 16:00:00,1.6324
02/24/2023 16:15:00,1.3419
02/24/2023 16:30:00,0.8456
02/24/2023 16:45:00,0.528
02/24/2023 17:00:00,0.288
02/24/2023 17:15:00,0.3043
02/24/2023 17:30:00,0.3041
02/24/2023 17:45:00,0.2943
02/24/2023 18:00:00,0.2718
02/24/2023 18:15:00,0.2746
02/24/2023 18:30:00,0.271
02/24/2023 18:45:00,0.2486
02/24/2023 19:00:00,0.1892
02/24/2023 19:15:00,0.1918
02/24/2023 19:30:00,0.1911
02/24/2023 19:45:00,0.1903
02/24/2023 20:00:00,0.1902
02/24/2023 20:15:00,0.1938
02/24/2023 20:30:00,0.1902
02/24/2023 20:45:00,0.1895
02/24/2023 21:00:00,0.1902
02/24/2023 21:15:00,0.1848
02/24/2023 21:30:00,0.189
02/24/2023 21:45:00,0.1892
02/24/2023 22:00:00,0.1705
02/24/2023 22:15:00,0.1791
02/24/2023 22:30:00,0.1907
02/24/2023 22:45:00,0.1829
02/24/2023 23:00:00,0.1911
02/24/2023 23:15:00,0.1827
02/24/2023 23:30:00,0.1923
02/24/2023 23:45:00,0.188
02/25/2023 00:00:00,0.191
02/25/2023 00:15:00,0.1875
02/25/2023 00:30:00,0.1895
02/25/2023 00:45:00,0.1897
02/25/2023 01:00:00,0.1916
02/25/2023 01:15:00,0.188
02/25/2023 01:30:00,0.1797
02/25/2023 01:45:00,0.1904
02/25/2023 02:00:00,0.1938
02/25/2023 02:15:00,0.1898
02/25/2023 02:30:00,0.1895
02/25/2023 02:45:00,0.1904
02/25/2023 03:00:00,0.1925
02/25/2023 03:15:00,0.19
02/25/2023 03:30:00,0.1897
02/25/2023 03:45:00,0.19
02/25/2023 04:00:00,0.1921
02/25/2023 04:15:00,0.1914
02/25/2023 04:30:00,0.1922
02/25/2023 04:45:00,0.1918
02/25/2023 05:00:00,0.1894
02/25/2023 05:15:00,0.19
02/25/2023 05:30:00,0.1905
02/25/2023 05:45:00,0.1891
02/25/2023 06:00:00,0.1893
02/25/2023 06:15:00,0.1889
02/25/2023 06:30:00,0.1884
02/25/2023 06:45:00,0.1867
02/25/2023 07:00:00,0.1912
02/25/2023 07:15:00,0.1847
02/25/2023 07:30:00,0.1891
02/25/2023 07:45:00,0.1874
02/25/2023 08:00:00,0.1908
02/25/2023 08:15:00,0.1881
02/25/2023 08:30:00,0.19
02/25/2023 08:45:00,0.1888
02/25/2023 09:00:00,0.1872
02/25/2023 09:15:00,0.1883
02/25/2023 09:30:00,0.1903
02/25/2023 09:45:00,0.1903
02/25/2023 10:00:00,0.1871
02/25/2023 10:15:00,0.1907
02/25/2023 10:30:00,0.1848
02/25/2023 10:45:00,0.1911
02/25/2023 11:00:00,0.1846
02/25/2023 11:15:00,0.19
02/25/2023 11:30:00,0.1905
02/25/2023 11:45:00,0.1936
02/25/2023 12:00:00,0.1858
02/25/2023 12:15:00,0.1902
02/25/2023 12:30:00,0.1874
02/25/2023 12:45:00,0.1849
02/25/2023 13:00:00,0.1885
02/25/2023 13:15:00,0.1898
02/25/2023 13:30:00,0.1914
02/25/2023 13:45:00,0.1924
02/25/2023 14:00:00,0.1891
02/25/2023 14:15:00,0.1887
02/25/2023 14:30:00,0.1898
02/25/2023 14:45:00,0.1889
02/25/2023 15:00:00,0.1893
02/25/2023 15:15:00,0.1871
02/25/2023 15:30:00,0.1883
02/25/2023 15:45:00,0.3074
02/25/2023 16:00:00,1.651
02/25/2023 16:15:00,1.6421
02/25/2023 16:30:00,0.5355
02/25/2023 16:45:00,0.6417
02/25/2023 17:00:00,1.2853
02/25/2023 17:15:00,0.691
02/25/2023 17:30:00,0.7538
02/25/2023 17:45:00,0.2389
02/25/2023 18:00:00,0.205
02/25/2023 18:15:00,0.1898
02/25/2023 18:30:00,0.1926
02/25/2023 18:45:00,0.1898
02/25/2023 19:00:00,0.1929
02/25/2023 19:15:00,0.1903
02/25/2023 19:30:00,0.1853
02/25/2023 19:45:00,0.1894
02/25/2023 20:00:00,0.1911
02/25/2023 20:15:00,0.1858
02/25/2023 20:30:00,0.194
02/25/2023 20:45:00,0.1894
02/25/2023 21:00:00,0.1921
02/25/2023 21:15:00,0.189
02/25/2023 21:30:00,0.1936
02/25/2023 21:45:00,0.1901
02/25/2023 22:00:00,0.1939
02/25/2023 22:15:00,0.186
02/25/2023 22:30:00,0.1856
02/25/2023 22:45:00,0.1903
02/25/2023 23:00:00,0.184
02/25/2023 23:15:00,0.1901
02/25/2023 23:30:00,0.1902
02/25/2023 23:45:00,0.1906
02/26/2023 00:00:00,0.1861
02/26/2023 00:15:00,0.1885
02/26/2023 00:30:00,0.1896
02/26/2023 00:45:00,0.1897
02/26/2023 01:00:00,0.1883
02/26/2023 01:15:00,0.189
02/26/2023 01:30:00,0.1893
02/26/2023 01:45:00,0.194
02/26/2023 02:00:00,0.1891
02/26/2023 02:15:00,0.1929
02/26/2023 02:30:00,0.1895
02/26/2023 02:45:00,0.1853
02/26/2023 03:00:00,0.1908
02/26/2023 03:15:00,0.1889
02/26/2023 03:30:00,0.19
02/26/2023 03:45:00,0.1926
02/26/2023 04:00:00,0.19
02/26/2023 04:15:00,0.1922
02/26/2023 04:30:00,0.1867
02/26/2023 04:45:00,0.1929
02/26/2023 05:00:00,0.1859
02/26/2023 05:15:00,0.1925
02/26/2023 05:30:00,0.1846
02/26/2023 05:45:00,0.1887
02/26/2023 06:00:00,0.1873
02/26/2023 06:15:00,0.185
02/26/2023 06:30:00,0.1873
02/26/2023 06:45:00,0.1853
02/26/2023 07:00:00,0.1879
02/26/2023 07:15:00,0.1884
02/26/2023 07:30:00,0.1886
02/26/2023 07:45:00,0.1848
02/26/2023 08:00:00,0.1917
02/26/2023 08:15:00,0.1891
02/26/2023 08:30:00,0.1871
02/26/2023 08:45:00,0.1912
02/26/2023 09:00:00,0.1883
02/26/2023 09:15:00,0.19
02/26/2023 09:30:00,0.185
02/26/2023 09:45:00,0.19
02/26/2023 10:00:00,0.1896
02/26/2023 10:15:00,0.1873
02/26/2023 10:30:00,0.1888
02/26/2023 10:45:00,0.1898
02/26/2023 11:00:00,0.1865
02/26/2023 11:15:00,0.1855
02/26/2023 11:30:00,0.1914
02/26/2023 11:45:00,0.1754
02/26/2023 12:00:00,0.1919
02/26/2023 12:15:00,0.1867
02/26/2023 12:30:00,0.191
02/26/2023 12:45:00,0.1869
02/26/2023 13:00:00,0.1908
02/26/2023 13:15:00,0.1871
02/26/2023 13:30:00,0.1929
02/26/2023 13:45:00,0.1885
02/26/2023 14:00:00,0.1861
02/26/2023 14:15:00,0.1882
02/26/2023 14:30:00,0.1839
02/26/2023 14:45:00,0.1882
02/26/2023 15:00:00,0.1892
02/26/2023 15:15:00,0.1879
02/26/2023 15:30:00,0.1867
02/26/2023 15:45:00,0.1872
02/26/2023 16:00:00,0.1879
02/26/2023 16:15:00,0.1869
02/26/2023 16:30:00,0.1877
02/26/2023 16:45:00,0.1875
02/26/2023 17:00:00,0.1897
02/26/2023 17:15:00,0.1861
02/26/2023 17:30:00,0.19
02/26/2023 17:45:00,0.8879
02/26/2023 18:00:00,1.5016
02/26/2023 18:15:00,1.142
02/26/2023 18:30:00,0.196
02/26/2023 18:45:00,0.355
02/26/2023 19:00:00,1.4628
02/26/2023 19:15:00,1.4489
02/26/2023 19:30:00,1.4551
02/26/2023 19:45:00,1.4555
02/26/2023 20:00:00,0.2572
02/26/2023 20:15:00,0.2474
02/26/2023 20:30:00,0.2057
02/26/2023 20:45:00,0.1893
02/26/2023 21:00:00,0.1862
02/26/2023 21:15:00,0.19
02/26/2023 21:30:00,0.1932
02/26/2023 21:45:00,0.1889
02/26/2023 22:00:00,0.1842
02/26/2023 22:15:00,0.1899
02/26/2023 22:30:00,0.1891
02/26/2023 22:45:00,0.1902
02/26/2023 23:00:00,0.189
02/26/2023 23:15:00,0.189
02/26/2023 23:30:00,0.1869
02/26/2023 23:45:00,0.1887
02/27/2023 00:00:00,0.1875
02/27/2023 00:15:00,0.1872
02/27/2023 00:30:00,0.1877
02/27/2023 00:45:00,0.1822
02/27/2023 01:00:00,0.1901
02/27/2023 01:15:00,0.1873
02/27/2023 01:30:00,0.1884
02/27/2023 01:45:00,0.1865
02/27/2023 02:00:00,0.1906
02/27/2023 02:15:00,0.1838
02/27/2023 02:30:00,0.1923
02/27/2023 02:45:00,0.1866
02/27/2023 03:00:00,0.1675
02/27/2023 03:15:00,0.1834
02/27/2023 03:30:00,0.1871
02/27/2023 03:45:00,0.179
02/27/2023 04:00:00,0.1896
02/27/2023 04:15:00,0.1887
02/27/2023 04:30:00,0.1867
02/27/2023 04:45:00,0.1919
02/27/2023 05:00:00,0.1884
02/27/2023 05:15:00,0.1891
02/27/2023 05:30:00,0.186
02/27/2023 05:45:00,0.1893
02/27/2023 06:00:00,0.1797
02/27/2023 06:15:00,0.1906
02/27/2023 06:30:00,0.1795
02/27/2023 06:45:00,0.1857
02/27/2023 07:00:00,0.1853
02/27/2023 07:15:00,0.1916
02/27/2023 07:30:00,0.1858
02/27/2023 07:45:00,0.1865
02/27/2023 08:00:00,0.1873
02/27/2023 08:15:00,0.2222
02/27/2023 08:30:00,0.3399
02/27/2023 08:45:00,0.3324
02/27/2023 09:00:00,0.302
02/27/2023 09:15:00,0.2917
02/27/2023 09:30:00,0.3033
02/27/2023 09:45:00,0.293
02/27/2023 10:00:00,0.2959
02/27/2023 10:15:00,0.2174
02/27/2023 10:30:00,0.2107
02/27/2023 10:45:00,0.2723
02/27/2023 11:00:00,0.2708
02/27/2023 11:15:00,0.2749
02/27/2023 11:30:00,0.2733
02/27/2023 11:45:00,0.278
02/27/2023 12:00:00,0.2611
02/27/2023 12:15:00,0.2158
02/27/2023 12:30:00,0.217
02/27/2023 12:45:00,0.2158
02/27/2023 13:00:00,0.2157
02/27/2023 13:15:00,0.2152
02/27/2023 13:30:00,0.2166
02/27/2023 13:45:00,0.2163
02/27/2023 14:00:00,0.2196
02/27/2023 14:15:00,0.2108
02/27/2023 14:30:00,0.2197
02/27/2023 14:45:00,0.2164
02/27/2023 15:00:00,0.5237
02/27/2023 15:15:00,0.2067
02/27/2023 15:30:00,1.1328
02/27/2023 15:45:00,1.6349
02/27/2023 16:00:00,1.6499
02/27/2023 16:15:00,1.2259
02/27/2023 16:30:00,0.3077
02/27/2023 16:45:00,0.2859
02/27/2023 17:00:00,0.2765
02/27/2023 17:15:00,0.2744
02/27/2023 17:30:00,0.522
02/27/2023 17:45:00,1.5231
02/27/2023 18:00:00,1.4865
02/27/2023 18:15:00,1.1609
02/27/2023 18:30:00,0.8688
02/27/2023 18:45:00,0.2595
02/27/2023 19:00:00,0.1993
02/27/2023 19:15:00,0.1887
02/27/2023 19:30:00,0.1905
02/27/2023 19:45:00,0.1933
02/27/2023 20:00:00,0.195
02/27/2023 20:15:00,0.1932
02/27/2023 20:30:00,0.1844
02/27/2023 20:45:00,0.1948
02/27/2023 21:00:00,0.1911
02/27/2023 21:15:00,0.1793
02/27/2023 21:30:00,0.1937
02/27/2023 21:45:00,0.1805
02/27/2023 22:00:00,0.1921
02/27/2023 22:15:00,0.1942
02/27/2023 22:30:00,0.1917
02/27/2023 22:45:00,0.1914
02/27/2023 23:00:00,0.1948
02/27/2023 23:15:00,0.1922
02/27/2023 23:30:00,0.193
02/27/2023 23:45:00,0.1929
02/28/2023 00:00:00,0.1872
02/28/2023 00:15:00,0.1945
02/28/2023 00:30:00,0.1875
02/28/2023 00:45:00,0.1899
02/28/2023 01:00:00,0.1944
02/28/2023 01:15:00,0.1877
02/28/2023 01:30:00,0.1943
02/28/2023 01:45:00,0.179
02/28/2023 02:00:00,0.1943
02/28/2023 02:15:00,0.1939
02/28/2023 02:30:00,0.1737
02/28/2023 02:45:00,0.1943
02/28/2023 03:00:00,0.1918
02/28/2023 03:15:00,0.1848
02/28/2023 03:30:00,0.1931
02/28/2023 03:45:00,0.1963
02/28/2023 04:00:00,0.1949
02/28/2023 04:15:00,0.1819
02/28/2023 04:30:00,0.1966
02/28/2023 04:45:00,0.1922
02/28/2023 05:00:00,0.195
02/28/2023 05:15:00,0.1915
02/28/2023 05:30:00,0.1919
02/28/2023 05:45:00,0.1947
02/28/2023 06:00:00,0.1942
02/28/2023 06:15:00,0.194
02/28/2023 06:30:00,0.1757
02/28/2023 06:45:00,0.1903
02/28/2023 07:00:00,0.1904
02/28/2023 07:15:00,0.1756
02/28/2023 07:30:00,0.192
02/28/2023 07:45:00,0.1925
02/28/2023 08:00:00,0.1857
02/28/2023 08:15:00,0.1925
02/28/2023 08:30:00,0.1873
02/28/2023 08:45:00,0.1914
02/28/2023 09:00:00,0.1898
02/28/2023 09:15:00,0.1893
02/28/2023 09:30:00,0.1886
02/28/2023 09:45:00,0.1913
02/28/2023 10:00:00,0.1902
02/28/2023 10:15:00,0.1926
02/28/2023 10:30:00,0.1885
02/28/2023 10:45:00,0.1922
02/28/2023 11:00:00,0.1896
02/28/2023 11:15:00,0.281
02/28/2023 11:30:00,0.3042
02/28/2023 11:45:00,0.3055
02/28/2023 12:00:00,0.2941
02/28/2023 12:15:00,0.1918
02/28/2023 12:30:00,0.1851
02/28/2023 12:45:00,0.1899
02/28/2023 13:00:00,0.1941
02/28/2023 13:15:00,0.1786
02/28/2023 13:30:00,0.2899
02/28/2023 13:45:00,0.4048
02/28/2023 14:00:00,0.3267
02/28/2023 14:15:00,0.254
02/28/2023 14:30:00,0.2233
02/28/2023 14:45:00,0.2508
02/28/2023 15:00:00,0.2232
02/28/2023 15:15:00,0.2505
02/28/2023 15:30:00,0.2114
02/28/2023 15:45:00,0.6927
02/28/2023 16:00:00,0.4934
02/28/2023 16:15:00,0.3172
02/28/2023 16:30:00,0.2218
02/28/2023 16:45:00,0.2313
02/28/2023 17:00:00,0.222
02/28/2023 17:15:00,0.2298
02/28/2023 17:30:00,0.223
02/28/2023 17:45:00,0.23
02/28/2023 18:00:00,0.2655
02/28/2023 18:15:00,0.2547
02/28/2023 18:30:00,0.2363
02/28/2023 18:45:00,0.2306
02/28/2023 19:00:00,0.2276
02/28/2023 19:15:00,0.2269
02/28/2023 19:30:00,0.2261
02/28/2023 19:45:00,0.2307
02/28/2023 20:00:00,0.229
02/28/2023 20:15:00,0.2329
02/28/2023 20:30:00,0.2298
02/28/2023 20:45:00,0.2316
02/28/2023 21:00:00,0.2293
02/28/2023 21:15:00,0.2325
02/28/2023 21:30:00,0.2312
02/28/2023 21:45:00,0.2301
02/28/2023 22:00:00,0.233
02/28/2023 22:15:00,0.2328
02/28/2023 22:30:00,0.2326
02/28/2023 22:45:00,0.2336
02/28/2023 23:00:00,0.234
02/28/2023 23:15:00,0.2328
02/28/2023 23:30:00,0.2295
02/28/2023 23:45:00,0.2301
03/01/2023 00:00:00,0.2297
03/01/2023 00:15:00,0.2312
03/01/2023 00:30:00,0.2276
03/01/2023 00:45:00,0.2311
03/01/2023 01:00:00,0.2293
03/01/2023 01:15:00,0.2322
03/01/2023 01:30:00,0.227
03/01/2023 01:45:00,0.2315
03/01/2023 02:00:00,0.2312
03/01/2023 02:15:00,0.2348
03/01/2023 02:30:00,0.2312
03/01/2023 02:45:00,0.2266
03/01/2023 03:00:00,0.2329
03/01/2023 03:15:00,0.2299
03/01/2023 03:30:00,0.2339
03/01/2023 03:45:00,0.2326
03/01/2023 04:00:00,0.2337
03/01/2023 04:15:00,0.2332
03/01/2023 04:30:00,0.2337
03/01/2023 04:45:00,0.224
03/01/2023 05:00:00,0.2343
03/01/2023 05:15:00,0.2311
03/01/2023 05:30:00,0.2339
03/01/2023 05:45:00,0.2312
03/01/2023 06:00:00,0.2261
03/01/2023 06:15:00,0.2278
03/01/2023 06:30:00,0.2304
03/01/2023 06:45:00,0.2278
03/01/2023 07:00:00,0.2251
03/01/2023 07:15:00,0.2294
03/01/2023 07:30:00,0.2262
03/01/2023 07:45:00,0.2297
03/01/2023 08:00:00,0.2292
03/01/2023 08:15:00,0.228
03/01/2023 08:30:00,0.2228
03/01/2023 08:45:00,0.2337
